cardId,exampleId,wordsBefore,wordsAfter,beforeHash,afterHash,rationale,reviewType,independentReview,liveTested
S36,S36-single-b,43,36,fce551b727a5061ec3c1c459eb91e09e45457277219e8a5efda0d4dcdff0c7a0,cc4719e33fabbd37139161d002dbacfada9973670aefa60f2f76a8fb23d7b186,A reads today's small inconvenience as recurrence of a specific unresolved grievance.,internal-editorial-rewrite,False,False
S37,S37-single-a,46,32,079e35d3a64e0d2121b1a069605c1883258cf1d7ef29cbed666954eafcf3d44c,bbbaebff9563294d1bf98f8fb6bab195403da549018e586f4e53588c271a67b2,A uses the admired shortcut while attributing its success to B's unfairly easy life.,internal-editorial-rewrite,False,False
S37,S37-single-b,43,32,9ac05ce9b04d6c44c28acfc38672f4550e6993d8d988da2a3c459de34da8eee1,fe7a050cea224208fde5356bc6e8c4d25dcc23793d91b8cfc335aea542cab378,A uses the admired shortcut while attributing its success to B's unfairly easy life.,internal-editorial-rewrite,False,False
S38,S38-single-a,40,35,a696cc715e386de384cc2c854f02bc47002cf5e150e8776527b1f9824a889252,0a2ae687ff94d7a570afc8b168c8844cf7b49afb8b5998d26eb0543372b0a926,"A measures practical complexity against an idealised simpler past, keeping one ordinary task in focus.",internal-editorial-rewrite,False,False
S38,S38-single-b,42,37,624efe60a379573171f47b189bb0961f8f35f18786478bc71e8838aefeafa181,d1c0d7cb2af1ccf158fe1aec099264311888efe92ccca3666775f019a172357c,"A measures practical complexity against an idealised simpler past, keeping one ordinary task in focus.",internal-editorial-rewrite,False,False
S39,S39-single-a,46,43,7887f077efd920f23d14139085cfb59c97a3002acf7c742ef683456bf9d885e9,0728e6ac07ac53452f5e1b38a9e5491daf1179aa9ce8378d170ee740834c20ab,A shrinks each reasonable request after reading neutral logistics as evidence of being burdensome.,internal-editorial-rewrite,False,False
S39,S39-single-b,42,34,88cf212268b352986639c3c03093698879b7608cd3ea338ff50c1a3288e97199,ab2bd1ea950a04a1483d86050adde354e2242a7c0cb9f68d561ec3482fc345be,A shrinks each reasonable request after reading neutral logistics as evidence of being burdensome.,internal-editorial-rewrite,False,False
S40,S40-single-a,39,33,c743ebca2ab1112851d7ff301eef3fbbf3a5c8982266271e154bd367e5f95d94,c1f0850bd5d650630baa35a44e0d65ea6882e8606f1874d684916147cfc9d873,A's care becomes resistance when B's preference makes the preparation unnecessary.,internal-editorial-rewrite,False,False
S40,S40-single-b,39,29,72ee77c6b11a074297f16706bfa98bdb39bf8c35f8324b059e4ad7ef9a4a4086,3b3bce4e6252cbebeb55ed94ed52f4c940323b122aff6d19ee0aa383bf90a1a1,A's care becomes resistance when B's preference makes the preparation unnecessary.,internal-editorial-rewrite,False,False
S41,S41-single-a,39,39,1dd3bf2e26462803236ed10ae9328ef4727fb55d4b670d35dd85a190b954c4de,1ba745a751cea8059d6f3d7d498502684afaaadb496f6f2e7edbcdf0dd8c088f,A turns permission to relax into another opportunity to prove useful and retain a place.,internal-editorial-rewrite,False,False
S41,S41-single-b,39,33,9e7683c298d707ead4398a6e599586282c9cd778cef438fe70ba460db435b4b8,4682a455552a6d0865fef390ea93628cccef27c694c126e0727c30f55cecbab8,A turns permission to relax into another opportunity to prove useful and retain a place.,internal-editorial-rewrite,False,False
S42,S42-single-a,37,32,736e1774a9bcf87b4df4b0f383fe6c6797a1ba358645e74c9c567ebb56e4ffa8,91b058ccf0bcffd9a9bd3fa47085dbca32cd083b8dd5326caf714471658416f5,Specific evidence of hidden labor is displayed for appreciation; A seeks recognition rather than the next job.,internal-editorial-rewrite,False,False
S42,S42-single-b,37,31,f453e90444c36167550dd8bf3687773869794c5d82a8965045c848f2c57c0b8c,7e3961c998e06e10887e4f2fc154d7cc25c31e8ceaccbe13a28c2679ae96a735,Specific evidence of hidden labor is displayed for appreciation; A seeks recognition rather than the next job.,internal-editorial-rewrite,False,False
S43,S43-single-a,37,38,22f35ea7d107c64c1e9c889820b5f41360a65899166738188ed93df3cc027b9d,7b0e5c354fc8f372744fe8cf2e3e4d574492d8c3b3ccc91545d347b80ece33f0,"A protects the order itself, restarting the routine when B skips a harmless step.",internal-editorial-rewrite,False,False
S43,S43-single-b,39,26,9a848ecd6e89c43a9bbdb7d3cb1ee4104213c28773e018e49a00e26131fbd411,91f4fe11c6f117502f38099c91399dda015cda98163c2b61ef6ed269eaeb3c58,"A protects the order itself, restarting the routine when B skips a harmless step.",internal-editorial-rewrite,False,False
S44,S44-single-a,36,29,05a84c2186aa260c9d5586b720598c1277b6ec7111e46dfa383ad8327db255d8,58c76e5cdf964175941600ef70ee6994d17b2cdb78406b3222c6afd33a90d08f,"Every ordinary precaution requires its own backup, extending one practical chain rather than random catastrophe.",internal-editorial-rewrite,False,False
S44,S44-single-b,40,28,cb008c57b00388e19d65862df5a660fbe7a0717361180df9c9c66fc0b830f1ba,dfd6abff4782c1bf12ffc84d8ceb8bba4e5564b33ebe83f9c63342973239d065,"Every ordinary precaution requires its own backup, extending one practical chain rather than random catastrophe.",internal-editorial-rewrite,False,False
S45,S45-single-a,40,31,dd9583803aebd971fc5f5244b89c34eea64f75f2e2c7c141b3f78bfe8fbadcbe,efc61c4e05c1daa794b85820ca827ca6f5192369c18423de82d975db3d0e7c2f,A uses a mundane failure to invent a specific enjoyable improvement instead of merely declaring optimism.,internal-editorial-rewrite,False,False
S45,S45-single-b,36,27,08698d21bd2d4b8b527108217adc9ffb4846aed82bde1ae83ec0a3448ff68bc3,3cfb4d96bf898852c8c0323107dc27d5f56f0038ad747cc952437c9e2947080c,A uses a mundane failure to invent a specific enjoyable improvement instead of merely declaring optimism.,internal-editorial-rewrite,False,False
S46,S46-single-a,39,33,43a971a392097d86d55700840f4c94148429bfe543d245a0ec9a2e353faa13ed,c7fc50def1bc13fc719a81aabd0dd4553e105e4970774a7d65f1fd38fae8e6cd,A accepts ideas only after assigning their concrete cleanup and follow-through.,internal-editorial-rewrite,False,False
S46,S46-single-b,38,33,6b910d8f307aac73a7ef2360c412dead089ceb7ee1505b393e8db5693ec554f9,78df1da6424b170b61fbb69f60b63db8a3371e5e31cf7f016ed0d1963fcf88e8,A accepts ideas only after assigning their concrete cleanup and follow-through.,internal-editorial-rewrite,False,False
S47,S47-single-a,37,33,b1a7412a53155bfe3d659082cd5aaa541b7662a53d04525752e23863726a5748,d2ef229f12988da34c402fdc010a91206a22c1037427a3f36ace439169730dbf,One tiny defect progressively crowds out the important success in the same setting.,internal-editorial-rewrite,False,False
S47,S47-single-b,37,32,92e5da8724c8e0e30032f3bf1e243a0b95ff975264ee375bcc86160b81677ed9,909255fa6d4d13ded5a52b4d46892a2b10be261f7c1b9725c0d6f65fb7344864,One tiny defect progressively crowds out the important success in the same setting.,internal-editorial-rewrite,False,False
S48,S48-single-a,42,39,81d281b8cc25ec46cc9960e613bc8247e89e9fc5a6e108974ef588d0472aad18,9c54ee474f813465c13dd697371e56bb7a787dce668e1586804f18ef770567c4,Each necessary step confirms A's conviction that simple tasks are designed to spawn more tasks.,internal-editorial-rewrite,False,False
S48,S48-single-b,39,35,8861195c8c0f8520ac01fca31dde004ebfe8a490025b70767554dd3f87155867,25c5ae55bc44c1e5f03e63761d3f934c4cc05d168c2833bdf11fe4c9c3825289,Each necessary step confirms A's conviction that simple tasks are designed to spawn more tasks.,internal-editorial-rewrite,False,False
S49,S49-single-a,36,34,543eb0a54be62ae47406e42c5ba22b5dd6ee6a9cb4e2a2001e9c1d11e71ca2f1,077a6399203aa6a4981a5335cdec821c3911e143e58201fef399f5dc58934e63,Opinions become rulings and ordinary disagreement becomes a formal appeal.,internal-editorial-rewrite,False,False
S49,S49-single-b,33,27,198723e72c1955b8438dd091797e42f6a4eba667a91bdef718a89f3d7fe31c8f,595b34d4315f80aeaa99359034e193b649ffb7116bbc1ebea3d75f866657fd66,Opinions become rulings and ordinary disagreement becomes a formal appeal.,internal-editorial-rewrite,False,False
S50,S50-single-a,37,33,d4e35035a4cb15d594b6eb5175f0fac38f1d4c950ae0b4963c9e76e09a03a157,1d2be7b22ca536e3258655d9983d531a18a056b4f0e31d7fe756d6597c54ccdc,"A retreats tactically when asked who authorized their power, then tries to preserve the appearance of command.",internal-editorial-rewrite,False,False
S50,S50-single-b,43,33,e9d36a85214b440063e6aa269ff38d3ea9224bde7f9e9528931ba3f58e1216f6,4eed857a26246ba4ca0948b9ea0379484b917444fae056b416e9e99bddf0ebe5,"A retreats tactically when asked who authorized their power, then tries to preserve the appearance of command.",internal-editorial-rewrite,False,False
S51,S51-single-a,38,31,487188ca434869abc52280d703ecf1d7ce4b02cfd063843b65f2f1a3f10454d8,222a4f9275bb05e9263838ac916ed34033cb9a2482b49f34fc42e62a4a85bcd3,"Participation depends on A's expert eligibility standard, which expands when B tries to discuss the standard itself.",internal-editorial-rewrite,False,False
S51,S51-single-b,35,31,d64eaca723e02b4d52b73ecaba4b920865ecfb173c6a5becadbbe3ccb3ce6d27,7c33169864c357b5b11af3adab1c98e15ce5272b6684aca5e12270b178631954,"Participation depends on A's expert eligibility standard, which expands when B tries to discuss the standard itself.",internal-editorial-rewrite,False,False
S52,S52-single-a,37,34,aa16c857cdf12055992a775956574747cacc7467280bac7ea03dd7020e16af3d,eaf56b78cf349f970255e6187af321d405601572bad8d3b6da53f35c03d2d969,A regards an ordinary proof requirement as an affront to a role they consider inherently theirs.,internal-editorial-rewrite,False,False
S52,S52-single-b,39,32,8aee4ab811b293ef233bdce4ee9797ea1e6561f844f51296d10ed8eb94997c03,162f27bac2e1fed467b8ef62118352f772fa827e4b3044be60a38a643fca57f0,A regards an ordinary proof requirement as an affront to a role they consider inherently theirs.,internal-editorial-rewrite,False,False
S53,S53-single-a,48,38,3b2b9367ddfc9c0c4ce34699e235db259fca5b16b08e2702dd156da7820fc4e4,8a1b6d40fc9f3e7d9473ca4155243cdf77947988c729c664c76ba3971cdd358f,A prepares a successor but takes back control as soon as succession looks real.,internal-editorial-rewrite,False,False
S53,S53-single-b,45,37,41c67598bcc642bd14826dae0d50cdf3af459f03aa359a28c21cf09630e103ea,a41a8ef62940e75d8548f0bf0ea53f152da485e8fedcba5f14a11ea85fbef6f3,A prepares a successor but takes back control as soon as succession looks real.,internal-editorial-rewrite,False,False
S54,S54-single-a,36,40,71228c5efb29790a416eb8dff380de048726bdedff1766f25e6fb0896dc621ac,bd7c020c13fb060a2ca62730f8bb0a657a8e130501595a064ca739b83e6068ae,A remains agreeable while withholding the concrete consent needed to proceed.,internal-editorial-rewrite,False,False
S54,S54-single-b,43,27,d25ade1aaefc19f8cdd086b2c3d8126f2ade7af0d3aafe86a676f12e44f10024,fe1aa451092b305db0a5fd84b6e3b76afbe41b6feeea1123161b2f37ed9384b0,A remains agreeable while withholding the concrete consent needed to proceed.,internal-editorial-rewrite,False,False
S55,S55-single-a,45,36,0320bd15222ed16b9777d7758ebf5598d4801f22d7f51f6665c980039a456036,d00ca72980251c5f6829400a248c5e82d9ccdfe785d7633ead06e4ed4ee40049,Shared beginnings erase present rank; A treats new formal distance as a betrayal of old equality.,internal-editorial-rewrite,False,False
S55,S55-single-b,42,36,3e705c0a47fa01e6f479ee2d765b13107233585579b9bcc1a655e663deaaab3c,b0c807dc847fea032f5fbdd6db489c4f71bf86d3a98c166805bee20c09c7de56,Shared beginnings erase present rank; A treats new formal distance as a betrayal of old equality.,internal-editorial-rewrite,False,False
S56,S56-single-a,43,35,d715831d769e967161e03f31e86f9b18725436ec60f03af35408f9238e570ed8,d8962e82403be114c125fc79e90633aa8730567b96d76069120b379bad4a19a5,Past support is treated as an ongoing investment that purchases current decision-making rights.,internal-editorial-rewrite,False,False
S56,S56-single-b,40,31,a6e06cb13a5aabe21edb3fd755e94c88786ed2d4697428b5cdb0b1d2ed0c0b69,0ec6a49aae917a8da0f4aee4629245c7c5a8c6926fd4f650154ecfd608f233ce,Past support is treated as an ongoing investment that purchases current decision-making rights.,internal-editorial-rewrite,False,False
S57,S57-single-a,41,32,80cb7196cf87993289052f9bae39f86a01e694e3d86ae8b3cdb45ee24f5c0a72,10f0ade0ec7d5443fb44d0b258b92d4c7f4e3377f3136bc54968216c4e9f6671,A controls a leader's choices through access and presentation while insisting they are merely assisting.,internal-editorial-rewrite,False,False
S57,S57-single-b,44,35,074034204f04f284a7323c4790e415534a16da3c732db8a7b1cfe471a28f6f53,73fe1bbfbd08b306c887d4b16ce824065c59d65c1483e0551004fe5a7f9ac8d1,A controls a leader's choices through access and presentation while insisting they are merely assisting.,internal-editorial-rewrite,False,False
S58,S58-single-a,37,36,4ad63c4f74b2bf19c11f15328fd5244f755e07d871c148670342d8cf1377e3b2,5edf00c44721b3c701b1e7ad806437070f24ca11b58fb01c0286bfdecfb677a3,"Everyday outcomes become a succession dossier, even before any vacancy exists.",internal-editorial-rewrite,False,False
S58,S58-single-b,35,36,9a7a8ed91c1ccc4eb9608530c45b84ed1cb8978478f9b6136130d68e21a0dc57,b3c33c2b76855a37217d7e8eb047ab46ba50098944144d606d4fd80161a054a0,"Everyday outcomes become a succession dossier, even before any vacancy exists.",internal-editorial-rewrite,False,False
S59,S59-single-a,42,33,8372dba4d878733ace12414282f8ee0c7ede168299d6e43c51e102df1a86ed0a,ff7f77da753dd7f3f43f5963fce5e5c4d9a0fded6a0c4870c666a7be467b3ff7,A relies on a rival's judgment while denying the influence and taking public ownership.,internal-editorial-rewrite,False,False
S59,S59-single-b,42,40,62e052ba97d991fcb6984954eeec2db54cfaf5754be0ad436f0e8f637fc714f0,a500e30ca190972affbe305ac8c5a703be96817bff6adaa12747f864b2f8dd96,A relies on a rival's judgment while denying the influence and taking public ownership.,internal-editorial-rewrite,False,False
S60,S60-single-a,39,33,76ab6a57b200c27c0f07ae7d84af1d679f17fee29dad32e36cf588b3da29486b,fca3498dea8a5b30fd6fbc2559cb784a94a3b12962e63af93683df5b93b6802b,"A interprets small disagreement through a concrete past undermining, escalating procedural defenses.",internal-editorial-rewrite,False,False
S60,S60-single-b,37,35,f901482ef6b484f0aa8c510b9d785077dbe86bf460ce678cd7316cd7d869c90c,35d8f08d206aaa4a38e43aea2d175de00a88a46e17dfd23d188d1a74350e271b,"A interprets small disagreement through a concrete past undermining, escalating procedural defenses.",internal-editorial-rewrite,False,False
S61,S61-single-a,35,36,1aa265e6ab629efa7c2015702725f49c3d739e882ba70061049a4383944f6a01,432ef9691ec1be428f3361ccfae00478f57491e3ef7765ca000c388770a32bd1,"A imitates another's confident technique while resenting its ease, visibly adjusting the same borrowed behavior.",internal-editorial-rewrite,False,False
S61,S61-single-b,34,31,fea9094a33cdce95e430dc614baf78c5bf72e0165cd255f53c3ceb9e58f1ff81,83683cb889d1390d621a933e5550dfeeb79150010f4dadbbf17e93001e4e66b2,"A imitates another's confident technique while resenting its ease, visibly adjusting the same borrowed behavior.",internal-editorial-rewrite,False,False
S62,S62-single-a,43,32,eb5a8f9c23632d6b13fe0f15b78656e7825d97cb19cd515e1ed8ea3cc5e6e8b0,f5adf846644a339f7a6fd890ae233f64bbe2f231380a0d001a39ae7b736e7af4,An old office habit persists after the role ends; A treats lost power as a technical inconvenience.,internal-editorial-rewrite,False,False
S62,S62-single-b,41,32,cd0fcebf1aea56f2f5ac3990cc9cf79bdbabd0a32fa3130d2d7ed4a0913b49e7,b31da71867a8231d4c44caa6056ebdab4a77c419eb28d3df05f20f3fcc9bf152,An old office habit persists after the role ends; A treats lost power as a technical inconvenience.,internal-editorial-rewrite,False,False
S63,S63-single-a,42,35,16e85eb0085f7a8d45cd095c095f5d344b548eb38eacf32dc5c01d82f427623e,baae08bfd992c876bcfd3a6beccc144c7e4c0576e660b5baa1207d3ff49b4378,A treats a trivial new decision as proof of continued suitability and seeks escalating verification.,internal-editorial-rewrite,False,False
S63,S63-single-b,42,37,6162a2ef9666b5c89fc5af19fa796afa9395a6f9e1aeedc4cbe95935a1420d07,f832e3719599e561878d8f4ce79f92fc1d29afc8c618ca098bb9e4ab25fe81f3,A treats a trivial new decision as proof of continued suitability and seeks escalating verification.,internal-editorial-rewrite,False,False
S64,S64-single-a,38,34,010c96048001aea71e8040155e5ca4ef3606a3895bc70f27aefb9cd2d9e987d8,5d5814632abb5497b63807a805eb3af8a84c488e5c2717c2c9bb1ffc49efb779,Support is offered as a conditional arrangement that keeps A in supervisory control.,internal-editorial-rewrite,False,False
S64,S64-single-b,39,30,50e31a63411402e609286ee769e3f8571fcd4b05050ebf21e3e429629101aae5,a9da55ce87b007f65b60b334a74d4f5bf6ae2d8038784e94f131555c58c8d58f,Support is offered as a conditional arrangement that keeps A in supervisory control.,internal-editorial-rewrite,False,False
S65,S65-single-a,38,37,3d061cf2ec6fc9a9d8a6c6b05ea3a1f1d3aa61893b8381070731a8d357a49198,33a9ddfd8a7f75ca19d73f19737616a9f748aba275540aa18f01bdfceb49b973,"A treats influential attention as proof of inclusion, trying to convert incidental contact into public affiliation.",internal-editorial-rewrite,False,False
S65,S65-single-b,37,34,c59de3730559fd047cd9d535c7bd319b075c0ad88c2f698774f1558c479cdddb,f6940299ceb0d2422724604cb02266859c84d188ca748b4af06fcae9d38ab849,"A treats influential attention as proof of inclusion, trying to convert incidental contact into public affiliation.",internal-editorial-rewrite,False,False
